Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2734","Poultry Meat","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2734","Poultry Meat","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2734","Poultry Meat","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2734","Poultry Meat","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2734","Poultry Meat","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2734","Poultry Meat","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2734","Poultry Meat","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2734","Poultry Meat","2019","2019","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2734","Poultry Meat","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2734","Poultry Meat","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2734","Poultry Meat","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2734","Poultry Meat","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2734","Poultry Meat","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2734","Poultry Meat","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2734","Poultry Meat","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2734","Poultry Meat","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2734","Poultry Meat","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2734","Poultry Meat","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2734","Poultry Meat","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2734","Poultry Meat","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2734","Poultry Meat","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2734","Poultry Meat","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2734","Poultry Meat","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2734","Poultry Meat","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2734","Poultry Meat","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2734","Poultry Meat","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2734","Poultry Meat","2010","2010","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2734","Poultry Meat","2011","2011","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2734","Poultry Meat","2012","2012","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2734","Poultry Meat","2013","2013","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2734","Poultry Meat","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2734","Poultry Meat","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2734","Poultry Meat","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2734","Poultry Meat","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2734","Poultry Meat","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2734","Poultry Meat","2010","2010","1000 tonnes","7371","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2734","Poultry Meat","2011","2011","1000 tonnes","7999","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2734","Poultry Meat","2012","2012","1000 tonnes","8118","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2734","Poultry Meat","2013","2013","1000 tonnes","8589","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2734","Poultry Meat","2014","2014","1000 tonnes","9058","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2734","Poultry Meat","2015","2015","1000 tonnes","9471","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2734","Poultry Meat","2016","2016","1000 tonnes","9478","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2734","Poultry Meat","2017","2017","1000 tonnes","9902","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2734","Poultry Meat","2018","2018","1000 tonnes","10010","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5142","Food","2734","Poultry Meat","2019","2019","1000 tonnes","9906","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2010","2010","kg","37.66","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2011","2011","kg","40.5","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2012","2012","kg","40.73","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2013","2013","kg","42.72","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2014","2014","kg","44.67","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2015","2015","kg","46.32","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2016","2016","kg","45.98","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2017","2017","kg","47.65","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2018","2018","kg","47.79","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2019","2019","kg","46.94","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2010","2010","kcal/capita/day","160","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2011","2011","kcal/capita/day","173","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2012","2012","kcal/capita/day","174","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2013","2013","kcal/capita/day","182","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2014","2014","kcal/capita/day","190","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2015","2015","kcal/capita/day","198","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2016","2016","kcal/capita/day","196","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2017","2017","kcal/capita/day","203","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","204","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2019","2019","kcal/capita/day","200","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2010","2010","g/capita/day","12.23","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","13.13","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2012","2012","g/capita/day","13.2","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2013","2013","g/capita/day","13.84","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2014","2014","g/capita/day","14.48","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2015","2015","g/capita/day","15.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2016","2016","g/capita/day","14.89","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2017","2017","g/capita/day","15.47","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","15.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2019","2019","g/capita/day","15.34","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2010","2010","g/capita/day","12.07","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2011","2011","g/capita/day","13","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2012","2012","g/capita/day","13.07","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2013","2013","g/capita/day","13.73","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2014","2014","g/capita/day","14.36","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2015","2015","g/capita/day","14.89","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2016","2016","g/capita/day","14.79","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2017","2017","g/capita/day","15.3","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","15.3","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","684","Fat supply quantity (g/capita/day)","2734","Poultry Meat","2019","2019","g/capita/day","15.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2735","Meat, Other","2010","2010","1000 tonnes","231","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2735","Meat, Other","2011","2011","1000 tonnes","227","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2735","Meat, Other","2012","2012","1000 tonnes","231","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2735","Meat, Other","2013","2013","1000 tonnes","235","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2735","Meat, Other","2014","2014","1000 tonnes","237","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2735","Meat, Other","2015","2015","1000 tonnes","229","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2735","Meat, Other","2016","2016","1000 tonnes","225","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2735","Meat, Other","2017","2017","1000 tonnes","231","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2735","Meat, Other","2018","2018","1000 tonnes","238","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5511","Production","2735","Meat, Other","2019","2019","1000 tonnes","242","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2735","Meat, Other","2010","2010","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2735","Meat, Other","2011","2011","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2735","Meat, Other","2012","2012","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2735","Meat, Other","2013","2013","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2735","Meat, Other","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2735","Meat, Other","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2735","Meat, Other","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2735","Meat, Other","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2735","Meat, Other","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5611","Import Quantity","2735","Meat, Other","2019","2019","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2735","Meat, Other","2010","2010","1000 tonnes","-1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2735","Meat, Other","2011","2011","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2735","Meat, Other","2012","2012","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2735","Meat, Other","2013","2013","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2735","Meat, Other","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2735","Meat, Other","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2735","Meat, Other","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2735","Meat, Other","2017","2017","1000 tonnes","-1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2735","Meat, Other","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5072","Stock Variation","2735","Meat, Other","2019","2019","1000 tonnes","-1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2735","Meat, Other","2010","2010","1000 tonnes","194","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2735","Meat, Other","2011","2011","1000 tonnes","195","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2735","Meat, Other","2012","2012","1000 tonnes","179","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2735","Meat, Other","2013","2013","1000 tonnes","180","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2735","Meat, Other","2014","2014","1000 tonnes","191","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2735","Meat, Other","2015","2015","1000 tonnes","182","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2735","Meat, Other","2016","2016","1000 tonnes","185","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2735","Meat, Other","2017","2017","1000 tonnes","146","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2735","Meat, Other","2018","2018","1000 tonnes","99","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5911","Export Quantity","2735","Meat, Other","2019","2019","1000 tonnes","130","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2735","Meat, Other","2010","2010","1000 tonnes","38","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2735","Meat, Other","2011","2011","1000 tonnes","32","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2735","Meat, Other","2012","2012","1000 tonnes","52","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2735","Meat, Other","2013","2013","1000 tonnes","54","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2735","Meat, Other","2014","2014","1000 tonnes","46","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2735","Meat, Other","2015","2015","1000 tonnes","47","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2735","Meat, Other","2016","2016","1000 tonnes","40","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2735","Meat, Other","2017","2017","1000 tonnes","86","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2735","Meat, Other","2018","2018","1000 tonnes","140","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5301","Domestic supply quantity","2735","Meat, Other","2019","2019","1000 tonnes","113","S","Standardized data"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2735","Meat, Other","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2735","Meat, Other","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2735","Meat, Other","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2735","Meat, Other","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2735","Meat, Other","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2735","Meat, Other","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2735","Meat, Other","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2735","Meat, Other","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2735","Meat, Other","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5521","Feed","2735","Meat, Other","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2735","Meat, Other","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2735","Meat, Other","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2735","Meat, Other","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2735","Meat, Other","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2735","Meat, Other","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2735","Meat, Other","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2735","Meat, Other","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2735","Meat, Other","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2735","Meat, Other","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5527","Seed","2735","Meat, Other","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2735","Meat, Other","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2735","Meat, Other","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2735","Meat, Other","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2735","Meat, Other","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2735","Meat, Other","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2735","Meat, Other","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2735","Meat, Other","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2735","Meat, Other","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2735","Meat, Other","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5123","Losses","2735","Meat, Other","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2735","Meat, Other","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2735","Meat, Other","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2735","Meat, Other","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2735","Meat, Other","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2735","Meat, Other","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2735","Meat, Other","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2735","Meat, Other","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2735","Meat, Other","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2735","Meat, Other","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5131","Processing","2735","Meat, Other","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2735","Meat, Other","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2735","Meat, Other","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2735","Meat, Other","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2735","Meat, Other","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2735","Meat, Other","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2735","Meat, Other","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2735","Meat, Other","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2735","Meat, Other","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2735","Meat, Other","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5154","Other uses (non-food)","2735","Meat, Other","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2735","Meat, Other","2010","2010","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2735","Meat, Other","2011","2011","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2735","Meat, Other","2012","2012","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2735","Meat, Other","2013","2013","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2735","Meat, Other","2014","2014","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2735","Meat, Other","2015","2015","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2735","Meat, Other","2016","2016","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2735","Meat, Other","2017","2017","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2735","Meat, Other","2018","2018","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5171","Tourist consumption","2735","Meat, Other","2019","2019","","","",""
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2735","Meat, Other","2010","2010","1000 tonnes","-1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2735","Meat, Other","2011","2011","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2735","Meat, Other","2012","2012","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2735","Meat, Other","2013","2013","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2735","Meat, Other","2014","2014","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2735","Meat, Other","2015","2015","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2735","Meat, Other","2016","2016","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2735","Meat, Other","2017","2017","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","21","Brazil","5170","Residuals","2735","Meat, Other","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
