Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1973","1973","index","22.09","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1974","1974","index","25.13","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1975","1975","index","25.45","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1976","1976","index","26.04","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1977","1977","index","28.3","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1978","1978","index","27.24","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1979","1979","index","28.78","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1980","1980","index","31.75","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1981","1981","index","33.59","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1982","1982","index","33.49","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1983","1983","index","33.74","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1984","1984","index","36.18","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1985","1985","index","40.21","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1986","1986","index","37.17","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1987","1987","index","42.44","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1988","1988","index","41.95","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1989","1989","index","44.39","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1990","1990","index","40.96","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1991","1991","index","41.66","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1992","1992","index","44.32","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1993","1993","index","44.1","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1994","1994","index","47.67","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1995","1995","index","48.78","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1996","1996","index","46.23","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1997","1997","index","49.61","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1998","1998","index","50.3","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","1999","1999","index","53.39","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2000","2000","index","54.16","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2001","2001","index","57.06","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2002","2002","index","61.27","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2003","2003","index","66.79","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2004","2004","index","68.32","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2005","2005","index","67.42","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2006","2006","index","71.68","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2007","2007","index","77.2","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2008","2008","index","84.15","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2009","2009","index","82.6","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2010","2010","index","88.38","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2011","2011","index","92.82","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2012","2012","index","89.83","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2013","2013","index","97.84","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2014","2014","index","98.69","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2015","2015","index","102.68","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2016","2016","index","98.63","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2017","2017","index","109.7","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2018","2018","index","109.19","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2041","Crops","2019","2019","index","110.11","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1961","1961","index","45.72","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1962","1962","index","46.18","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1963","1963","index","44.73","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1964","1964","index","42.08","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1965","1965","index","50.94","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1966","1966","index","43.86","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1967","1967","index","47.26","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1968","1968","index","45.09","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1969","1969","index","45.33","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1970","1970","index","45.07","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1971","1971","index","47.78","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1972","1972","index","48.58","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1973","1973","index","44.17","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1974","1974","index","49.08","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1975","1975","index","48.53","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1976","1976","index","48.49","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1977","1977","index","51.46","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1978","1978","index","48.37","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1979","1979","index","49.92","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1980","1980","index","53.78","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1981","1981","index","55.57","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1982","1982","index","54.14","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1983","1983","index","53.29","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1984","1984","index","55.88","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1985","1985","index","60.78","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1986","1986","index","55.02","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1987","1987","index","61.59","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1988","1988","index","59.72","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1989","1989","index","62.02","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1990","1990","index","56.2","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1991","1991","index","56.17","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1992","1992","index","58.74","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1993","1993","index","57.49","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1994","1994","index","61.13","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1995","1995","index","61.56","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1996","1996","index","57.42","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1997","1997","index","60.67","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1998","1998","index","60.57","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","1999","1999","index","63.35","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2000","2000","index","63.35","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2001","2001","index","65.84","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2002","2002","index","69.77","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2003","2003","index","75.1","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2004","2004","index","75.91","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2005","2005","index","74.06","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2006","2006","index","77.89","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2007","2007","index","83.02","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2008","2008","index","89.59","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2009","2009","index","87.11","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2010","2010","index","92.33","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2011","2011","index","96.08","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2012","2012","index","92.16","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2013","2013","index","99.51","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2014","2014","index","99.51","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2015","2015","index","102.68","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2016","2016","index","97.82","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2017","2017","index","107.92","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2018","2018","index","106.58","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2041","Crops","2019","2019","index","106.67","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1961","1961","index","12.24","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1962","1962","index","12.74","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1963","1963","index","13.27","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1964","1964","index","13.86","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1965","1965","index","15.32","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1966","1966","index","15.01","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1967","1967","index","16.01","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1968","1968","index","16.72","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1969","1969","index","17.2","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1970","1970","index","18.12","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1971","1971","index","18.36","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1972","1972","index","19.57","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1973","1973","index","19.59","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1974","1974","index","20.53","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1975","1975","index","21.66","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1976","1976","index","23.63","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1977","1977","index","24.41","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1978","1978","index","23.89","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1979","1979","index","25.29","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1980","1980","index","28.45","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1981","1981","index","29","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1982","1982","index","30.12","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1983","1983","index","30.01","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1984","1984","index","31.95","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1985","1985","index","34.2","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1986","1986","index","33.86","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1987","1987","index","36.8","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1988","1988","index","38.19","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1989","1989","index","39.95","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1990","1990","index","38.16","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1991","1991","index","39.98","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1992","1992","index","42.53","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1993","1993","index","42.97","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1994","1994","index","46.31","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1995","1995","index","49.43","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1996","1996","index","48.92","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1997","1997","index","51.03","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1998","1998","index","51.5","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","1999","1999","index","55.29","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2000","2000","index","56.65","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2001","2001","index","59.47","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2002","2002","index","62.9","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2003","2003","index","68.11","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2004","2004","index","70.56","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2005","2005","index","71.34","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2006","2006","index","74.88","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2007","2007","index","80.1","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2008","2008","index","84.95","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2009","2009","index","84.24","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2010","2010","index","88.84","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2011","2011","index","92.4","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2012","2012","index","91.18","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2013","2013","index","97.62","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2014","2014","index","99.12","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2015","2015","index","101.8","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2016","2016","index","99.08","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2017","2017","index","107.42","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2018","2018","index","107.34","Fc","Calculated data"
"QI","Production Indices","21","Brazil","432","Gross Production Index Number (2014-2016 = 100)","2054","Food","2019","2019","index","109.51","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1961","1961","index","33.67","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1962","1962","index","34.03","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1963","1963","index","34.45","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1964","1964","index","34.96","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1965","1965","index","37.57","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1966","1966","index","35.82","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1967","1967","index","37.19","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1968","1968","index","37.83","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1969","1969","index","37.91","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1970","1970","index","38.95","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1971","1971","index","38.5","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1972","1972","index","40.08","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1973","1973","index","39.16","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1974","1974","index","40.08","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1975","1975","index","41.3","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1976","1976","index","44","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1977","1977","index","44.4","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1978","1978","index","42.43","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1979","1979","index","43.86","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1980","1980","index","48.2","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1981","1981","index","47.97","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1982","1982","index","48.68","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1983","1983","index","47.39","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1984","1984","index","49.34","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1985","1985","index","51.69","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1986","1986","index","50.13","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1987","1987","index","53.4","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1988","1988","index","54.36","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1989","1989","index","55.82","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1990","1990","index","52.36","Fc","Calculated data"
"QI","Production Indices","21","Brazil","434","Gross per capita Production Index Number (2014-2016 = 100)","2054","Food","1991","1991","index","53.9","Fc","Calculated data"
